Element;Node-1;Node-2;Node-3;Node-4
3002;4733;2403;3807;960
3003;3806;2604;2453;4769
3004;192;2417;2212;4755
3005;2589;2405;2526;664
3006;486;2267;2406;2531
3007;2406;2267;4824;2527
3008;2492;778;2297;779
3009;2409;2860;2495;1011
3010;4857;4846;2582;2677
3011;4774;2410;4791;955
3012;2524;2583;209;2471
3013;230;5025;2411;4868
3014;2593;2412;2498;620
3015;2243;2412;2535;634
3016;2246;2413;547;4849
3017;2502;2416;2574;2610
3018;2616;4756;3821;2562
3019;169;2208;2417;4673
3020;2418;450;4807;2210
3021;4702;2560;2427;4703
3022;968;4886;2421;2447
3023;2882;3862;217;4951
3024;2524;208;4740;2425
3025;2511;915;2578;2662
3026;2511;5038;2341;2424
3027;4868;2411;4939;2425
3028;2426;4762;2095;4791
3029;4802;3001;212;2559
3030;2428;188;2560;2331
3031;2594;2429;157;2653
3032;2430;2343;246;2667
3033;2598;4895;4801;686
3034;4893;2437;2432;4804
3035;512;2350;4804;2432
3036;2330;2546;2433;516
3037;517;4747;2433;2546
3038;4747;503;2393;2433
3039;2691;2695;518;2758
3040;2694;4942;2762;4793
3041;2563;2437;511;2664
3042;2564;2438;656;2665
3043;4745;2548;4772;2439
3044;713;2441;2249;2588
3045;2442;2049;2250;469
3046;2446;2064;2148;4885
3047;2566;2638;969;2639
3048;450;2418;4872;2506
3049;4771;4790;4789;2351
3050;2662;2578;916;2720
3051;2404;3806;4769;225
3052;1021;3977;2454;2700
3053;2345;4742;4682;2237
3054;3808;4706;2523;977
3055;4716;2567;4767;2239
3056;3419;2456;4767;2567
3057;2489;721;2339;2128
3058;2490;461;2340;2129
3059;386;4796;2045;2460
3060;2460;2247;4920;387
3061;2262;971;2539;993
3062;4646;1018;2538;4700
3063;4575;1910;4554;1040
3064;2616;193;2278;2505
3065;5181;5108;863;5044
3066;2287;2482;2597;313
3067;4584;1878;147;2666
3068;2470;2280;2370;2917
3069;4826;4750;2471;209
3070;4750;4729;4808;2471
3071;4969;3971;2472;2400
3072;2473;3934;2498;621
3073;4030;2492;2475;757
3074;4029;2493;2477;425
3075;341;2674;2606;4771
3076;2674;2478;2613;342
3077;2640;794;2481;2744
3078;4960;4959;2287;5049
3079;2484;2771;2689;4603
3080;2353;2485;4602;681
3081;2338;2449;2486;4748
3082;4792;984;4923;2487
3083;2488;4869;202;4881
3084;2397;802;5043;2491
3085;5043;2543;779;2491
3086;403;2408;2493;4029
3087;2713;5020;379;3667
3088;2544;402;2494;2624
3089;4896;2496;2311;4844
3090;4970;2678;2496;4896
3091;2497;253;3814;2679
3092;5031;2692;2500;431
3093;2501;2573;2614;4920
3094;188;2565;2502;2703
3095;2314;2371;2503;4862
3096;2504;216;2575;2641
3097;2641;2575;238;3629
3098;4673;2505;4618;169
3099;4943;4873;4955;2657
3100;2643;2507;2746;722
3101;2508;2645;2577;479
3102;2448;2509;2759;2710
3103;2656;2600;968;2755
3104;4885;2510;991;2446
3105;2511;2662;2714;5038
3106;2512;4788;2558;173
3107;2513;191;2530;2661
3108;2542;2514;2541;795
3109;609;4797;2515;2554
3110;599;4795;2516;2555
3111;2517;442;2579;3985
3112;2517;3841;2869;4840
3113;2580;2518;740;2648
3114;3842;2868;741;4068
3115;190;2098;2581;2519
3116;213;2530;2585;2701
3117;2520;364;2561;2726
3118;2520;363;2261;4937
3119;4593;4576;3931;4616
3120;2583;2524;2425;4939
3121;2540;2525;2539;971
3122;2532;2589;695;2719
3123;2527;4824;4823;4860
3124;2528;150;4586;4594
3125;2661;2530;213;2777
3126;2716;2588;2532;2719
3127;2533;2670;2767;4927
3128;2590;2534;2651;4861
3129;5013;2592;2535;633
3130;2536;2429;2594;2595
3131;180;2415;2536;2568
3132;2537;4555;146;2390
3133;2525;2540;2620;970
3134;2670;2541;794;4965
3135;4786;2514;2542;4721
3136;2712;5043;802;3666
3137;780;2474;2543;3096
3138;401;2476;2544;3095
3139;2545;2329;2439;4772
3140;2546;2330;2440;4696
3141;4746;4696;2547;2695
3142;2545;4772;4793;670
3143;2740;3964;2597;2549
3144;2550;2741;3965;2596
3145;2551;4797;4035;2609
3146;2552;4795;4034;2608
3147;2553;1041;2730;1018
3148;2555;2722;3943;599
3149;2683;2556;195;2882
3150;2680;2557;387;2764
3151;4703;2559;189;2420
3152;2427;2560;188;2703
3153;2561;364;4954;3984
3154;2562;3821;2707;2696
3155;526;2765;2821;2563
3156;679;2766;2822;2564
3157;3006;2965;945;4978
3158;2595;4743;2568;2536
3159;4743;4744;2457;2568
3160;2570;4984;2635;4934
3161;2571;4980;2636;4932
3162;2573;410;5116;2615
3163;2573;2615;388;2614
3164;3260;239;3629;3588
3165;2576;5030;704;2644
3166;2577;5028;478;2646
3167;422;5048;2647;2897
3168;189;2559;2717;2581
3169;209;2676;2663;4826
3170;1010;2584;2522;2607
3171;2584;1010;2698;1033
3172;2715;2586;2649;4825
3173;469;2250;2586;2715
3174;2527;4860;4950;4914
3175;4914;4982;2687;2587
3176;2589;2686;5167;695
3177;4861;2651;2706;4867
3178;2590;4861;2650;4799
3179;562;2591;2499;3935
3180;2591;562;2861;548
3181;2652;2592;649;2628
3182;2862;2593;620;4057
3183;886;2290;2596;3965
3184;2550;2596;2465;5108
3185;4051;2598;4894;2745
3186;2819;2654;687;3137
3187;4050;2599;4892;2748
3188;2817;2655;495;3138
3189;2600;2656;2756;2814
3190;4997;2625;972;2601
3191;2602;4873;4943;2612
3192;431;2399;2602;2612
3193;2735;999;4879;4880
3194;2345;2603;999;4742
3195;2605;3807;4924;2621
3196;342;2856;2931;2658
3197;4034;4040;4966;2608
3198;2609;4035;4039;574
3199;2610;211;2703;2502
3200;2725;231;2801;3933
3201;432;2971;2704;2612
3202;387;4920;2614;2764
3203;4645;1010;2607;989
3204;410;2692;2728;5116
3205;4756;2616;2505;4673
3206;2730;1041;2893;2844
3207;2731;2618;1019;2843
3208;2619;973;4997;2601
3209;938;2342;2621;4948
3210;2875;2807;2621;4924
3211;246;2604;2622;2734
3212;4880;2809;4811;2735
3213;999;2603;4878;4879
3214;5192;802;3909;5191
3215;3908;3667;379;5052
3216;2810;2625;2878;950
3217;2627;4720;2650;541
3218;2629;4841;995;2569
3219;4794;2784;4944;2783
3220;5188;3715;5154;290
3221;3064;2741;862;3030
3222;2724;1040;1361;1402
3223;2958;2908;780;3075
3224;173;2558;4719;2637
3225;2960;212;3001;3049
3226;945;2755;2812;4978
3227;2447;969;2638;2812
3228;4049;970;2620;5007
3229;3145;2640;5174;793
3230;2693;2641;3629;239
3231;2794;3835;215;4946
3232;3661;3835;3626;5102
3233;2919;2643;722;2993
3234;2644;704;2745;4894
3235;2921;2645;460;2994
3236;2646;478;2748;4892
3237;2348;2749;442;4835
3238;5156;5068;3046;5157
3239;2347;2751;740;4838
3240;5077;3018;2898;2942
3241;4915;2718;4825;2649
3242;2651;548;2709;2706
3243;5013;2708;5079;2705
3244;2654;656;2438;4895
3245;2655;511;2437;4893
3246;2756;2656;967;2785
3247;2828;2867;451;2776
3248;432;2612;4943;2657
3249;320;2681;2658;2931
3250;2785;2892;990;2756
3251;2607;2659;4684;989
3252;2717;2721;2800;2660
3253;2714;2662;2720;893
3254;2676;209;2583;4939
3255;4918;2729;2725;210
3256;3189;2664;2818;5027
3257;526;2563;2664;3189
3258;3190;2665;2820;5017
3259;679;2564;2665;3190
3260;1378;1380;4555;2666
3261;2903;3774;268;2667
3262;2835;2876;224;2668
3263;4928;2488;2668;224
3264;2833;2875;2669;2781
3265;4965;2967;2767;2670
3266;2765;2671;527;2821
3267;2766;2672;680;2822
3268;2673;818;2533;4927
3269;2674;341;2255;2478
3270;2663;2804;2729;4918
3271;2830;4949;2677;2778
3272;2877;4857;2677;4949
3273;2778;954;4041;953
3274;2496;2678;4971;4897
3275;364;2557;2680;2911
3276;2780;4919;2681;320
3277;319;4790;2450;2681
3278;2683;2882;4951;2824
3279;4898;2685;4037;971
3280;5167;3809;2797;5109
3281;487;2587;2687;2798
3282;4914;4950;5026;4982
3283;2757;2690;4942;4935
3284;664;2526;2690;2757
3285;2772;5118;2929;2883
3286;2695;2691;2763;4746
3287;2696;2707;2711;4946
3288;4874;2696;4946;215
3289;2697;2826;2775;4852
3290;731;2419;2697;4852
3291;2700;4708;3845;1021
3292;2701;2800;3799;4201
3293;916;2451;2702;2799
3294;2733;2702;938;4948
3295;411;2728;2704;2971
3296;648;2839;2705;5079
3297;2705;649;2592;5013
3298;2706;540;2838;4867
3299;3821;3838;4854;2707
3300;214;2711;2707;4854
3301;2708;2863;2972;5079
3302;2706;2709;2973;540
3303;4017;750;2970;770
3304;2923;2884;3730;236
3305;2543;5043;2712;3096
3306;2624;2713;3095;2544
3307;2840;2714;893;2891
3308;2341;5038;892;2273
3309;2827;2715;470;2845
3310;2826;2716;2846;2775
3311;713;2588;2716;2826
3312;4926;4825;2718;2976
3313;2798;4983;4915;487
3314;2719;5109;2977;712
3315;2716;2719;712;2846
3316;2720;916;2799;2872
3317;2800;2873;234;3799
3318;583;3943;2722;3175
3319;4031;2801;231;4160
3320;342;2613;2726;2787
3321;1009;2949;2727;2802
3322;2803;411;4159;4001
3323;231;2725;2729;5040
3324;4718;2888;2731;997
3325;2806;2540;971;4037
3326;4998;3660;2732;2806
3327;2903;2734;245;2950
3328;2902;4708;4811;998
3329;542;2174;2737;4720
3330;2737;4698;2754;4799
3331;3770;3764;290;5154
3332;3964;2740;3715;312
3333;885;3965;2741;3064
3334;2945;840;2847;839
3335;2945;839;2991;2742
3336;4749;4688;3504;3500
3337;5161;2470;2917;2854
3338;5174;2640;2744;5162
3339;2790;2745;704;5030
3340;687;2598;4051;3963
3341;2795;4863;2868;3842
3342;2796;4864;2869;5012
3343;495;2599;4050;3962
3344;2789;2749;4907;2176
3345;4234;2750;421;4060
3346;5048;2579;442;2749
3347;4905;2751;2347;4837
3348;2175;2788;2751;4905
3349;3983;2752;760;4061
3350;2805;2754;4698;546
3351;2881;2757;2927;5047
3352;4945;2691;2758;5026
3353;2710;2759;750;4017
3354;2436;2762;4942;2690
3355;2763;2691;4945;2435
3356;2847;2768;2823;5015
3357;840;4876;2768;2847
3358;3028;3063;2914;4665
3359;3029;3062;2915;4662
3360;2772;2883;2824;4951
3361;2628;649;3914;2773
3362;2774;2627;541;3915
3363;2776;2827;2845;452
3364;2828;2776;452;3078
3365;2777;213;2829;2884
3366;235;2884;2829;4201
3367;4971;4041;954;4897
3368;2885;2779;2831;155
3369;2779;2885;2936;179
3370;2780;320;2832;297
3371;3341;3383;985;3380
3372;202;2457;3048;4881
3373;3489;3508;4832;3099
3374;2836;973;4944;2784
3375;2837;996;2888;4718
3376;974;2836;2784;2837
3377;2785;2853;2947;2892
3378;3090;2786;2854;770
3379;3177;2786;3090;792
3380;2911;2680;365;5054
3381;2955;2856;343;3874
3382;2788;4985;2898;2648
3383;4981;2897;2647;2789
3384;5064;5063;2922;3071
3385;4032;2864;549;4155
3386;237;3626;3835;2794
3387;3867;2795;3842;3950
3388;3841;3949;5012;2869
3389;3866;5012;3949;3310
3390;488;3981;3714;2870
3391;5097;5095;5172;3083
3392;232;3049;3933;2801
3393;3013;4798;3059;3055
3394;2906;2963;389;4006
3395;2615;5116;2803;2963
3396;5032;5024;5110;2804
3397;5024;5104;3992;5110
3398;948;4998;2806;4037
3399;2807;962;3024;939
3400;4995;3015;5019;223
3401;2877;2623;977;4857
3402;2878;2625;4997;973
3403;3012;2810;950;4052
3404;2924;196;2683;2824
3405;2811;4828;197;2743
3406;4978;2812;2638;946
3407;2813;944;2916;967
3408;2814;4732;4809;2600
3409;663;3809;2815;5147
3410;2816;5076;3810;4982
3411;4945;5026;4950;4860
3412;2817;3138;5071;3131
3413;2819;3137;5070;3132
3414;678;5017;2820;3229
3415;817;2848;5015;2823
3416;2924;2824;218;2959
3417;5082;749;2954;3080
3418;2857;2825;2954;2918
3419;213;2701;4201;2829
3420;235;3718;3730;2884
3421;976;4949;2830;4036
3422;2886;2832;320;2931
3423;2875;2833;962;2807
3424;179;2936;2962;4734
3425;2834;2962;3003;201
3426;223;2876;2835;3508
3427;2835;2668;2782;4833
3428;3382;3375;3380;985
3429;2783;4944;973;2619
3430;2836;974;2899;2887
3431;2909;2896;4718;997
3432;4867;2838;3915;541
3433;2838;540;2889;2935
3434;2927;671;4930;5000
3435;649;2705;2839;3914
3436;2275;892;2840;2891
3437;2841;641;2851;4723
3438;640;4705;2841;4723
3439;2842;533;2852;4722
3440;532;4704;2842;4722
3441;2843;1019;2894;2939
3442;2843;2939;3868;4717
3443;1042;2895;2844;2893
3444;2846;712;2944;4925
3445;2775;2846;4925;730
3446;2848;3102;5175;5015
3447;4902;4855;2849;3105
3448;2841;2849;4855;641
3449;2842;2850;4856;533
3450;4723;2851;4665;2914
3451;3007;2968;2851;641
3452;3008;2969;2852;533
3453;2955;2886;2931;2856
3454;5030;2919;2858;2790
3455;3070;2920;705;3032
3456;5028;2921;2859;2791
3457;3071;2922;477;3033
3458;2861;562;4056;3818
3459;3819;2862;4057;5266
3460;2972;647;5227;2932
3461;2973;539;3142;2934
3462;214;2923;4921;2711
3463;3691;2865;236;3680
3464;2866;2924;2959;3056
3465;2518;741;2868;4839
3466;2870;471;2976;4983
3467;711;2977;2871;5159
3468;2871;2977;5109;2797
3469;4008;2873;2926;233
3470;2938;2940;989;4684
3471;2802;2874;988;4798
3472;2669;2875;4924;961
3473;223;5019;2808;2876
3474;944;2813;2879;4979
3475;3951;519;4961;3144
3476;2927;2757;4935;671
3477;3143;3952;672;5078
3478;218;2929;5107;2904
3479;218;2824;2883;2929
3480;2923;236;2865;4921
3481;2885;2905;178;2936
3482;2930;5001;4053;298
3483;950;2878;2887;4004
3484;2538;2888;996;4700
3485;2935;519;2928;4814
3486;2932;648;5079;2972
3487;5000;672;5047;2927
3488;2891;893;2974;2937
3489;2891;870;2288;2275
3490;2659;990;2892;4684
3491;2895;2894;1019;2844
3492;2896;4884;2910;974
3493;2907;2941;2636;4980
3494;2908;2942;2635;4984
3495;2752;2648;2898;3018
3496;2899;974;2910;4941
3497;2946;2900;949;2978
3498;2901;2727;2949;3923
3499;2939;4657;4709;3868
3500;267;3774;2903;2950
3501;2948;917;5021;939
3502;178;3066;3039;3003
3503;2941;2907;400;5068
3504;2942;2908;781;5077
3505;4195;4813;4717;3868
3506;2909;975;4884;2896
3507;3993;4958;4884;975
3508;923;3226;3267;2912
3509;922;3267;3226;5151
3510;2913;2767;2967;4977
3511;2966;816;3231;838
3512;640;4723;2914;3037
3513;532;4722;2915;3038
3514;750;2857;2918;2970
3515;3963;688;3137;687
3516;2790;2858;2920;5060
3517;3962;494;3138;495
3518;2791;2859;2922;5063
3519;432;2867;2925;2971
3520;2773;3914;4930;671
3521;518;2774;3915;4814
3522;2880;2928;519;3951
3523;3120;240;3166;3196
3524;3141;3129;2932;5227
3525;2933;2890;5078;672
3526;3128;2934;3142;520
3527;2935;2889;4961;519
3528;2962;2936;178;3003
3529;5189;2982;871;2981
3530;2940;2938;2956;2992
3531;988;2874;2940;2992
3532;422;2897;2941;3017
3533;3018;5077;2984;3047
3534;4825;4926;470;2715
3535;3815;3167;5082;3080
3536;840;2945;2742;4911
3537;948;2900;2946;3890
3538;966;2947;2853;2988
3539;3014;3923;2949;2979
3540;2950;3016;3875;267
3541;2954;2825;730;3080
3542;2955;321;5001;2886
3543;2956;966;2997;965
3544;2956;965;4850;2992
3545;400;2907;2957;2998
3546;2957;3074;3035;5138
3547;804;5132;3036;3366
3548;219;3056;2959;3000
3549;3061;2960;3049;232
3550;2962;2834;3048;4734
3551;2963;2803;4001;389
3552;3040;5186;3004;5113
3553;5006;3005;2964;5055
3554;2912;2965;5149;923
3555;2966;838;3102;2848
3556;2967;4965;3145;3130
3557;3114;2968;627;3183
3558;3115;2969;555;3182
3559;4017;770;2854;2917
3560;647;2972;2863;4033
3561;539;2973;2864;4032
3562;2974;2872;5051;894
3563;862;2631;2742;2991
3564;2975;1356;1392;1033
3565;2943;4926;2976;3009
3566;3728;3010;711;3696
3567;5131;3871;926;3634
3568;3013;1009;2802;4798
3569;3467;3529;3872;244
3570;2937;2982;5189;2952
3571;400;2998;3021;2983
3572;5156;3017;2941;5068
3573;3022;781;2999;3207
3574;3023;940;3158;918
3575;2986;433;3025;412
3576;4028;2986;412;5145
3577;2987;749;3026;769
3578;2987;769;5158;3019
3579;943;3457;2988;3020
3580;2989;459;2996;477
3581;723;2995;2990;2993
3582;2991;3065;3030;862
3583;3199;723;3237;3258
3584;459;3238;3200;3154
3585;2989;2994;3238;459
3586;705;2990;2995;3032
3587;3107;3069;2995;723
3588;2996;3072;3033;477
3589;2997;966;2988;3457
3590;5179;3218;5216;376
3591;3217;805;3207;2999
3592;3000;241;3051;219
3593;211;5018;3001;4802
3594;3050;3002;4551;154
3595;3066;177;3110;3039
3596;4185;3004;5186;366
3597;4207;5056;4185;4208
3598;3005;4906;3984;4954
3599;5054;2964;3005;4954
3600;3006;3073;3589;3034
3601;627;2968;3007;3863
3602;555;2969;3008;3864
3603;3171;3811;453;5058
3604;729;3167;3815;5009
3605;3890;5131;3634;5074
3606;3800;3012;4052;928
3607;3015;3420;3385;4996
3608;266;5133;3875;3016
3609;3053;5158;5287;5286
3610;770;2970;3019;5080
3611;3052;944;4979;3089
3612;399;2983;3021;3210
3613;3022;5210;782;2984
3614;781;3022;2984;5077
3615;3023;918;3123;3172
3616;3057;3024;962;3314
3617;433;3041;5153;3025
3618;3473;3460;769;3026
3619;3027;5097;3083;5177
3620;3028;626;3044;625
3621;4210;3067;4908;3822
3622;3008;3067;4210;3864
3623;4209;3031;4992;642
3624;3405;3371;923;5149
3625;3365;3035;5182;3408
3626;803;5183;3036;3075
3627;3092;240;3120;3206
3628;640;3037;2770;4705
3629;532;3038;2771;4704
3630;3066;178;2905;3002
3631;2855;3040;5113;365
3632;3078;5016;2953;2828
3633;3243;3079;748;3271
3634;3172;3084;917;2948
3635;5203;3122;3816;3094
3636;3094;5157;3046;5203
3637;782;3121;5249;3093
3638;3048;2457;4744;4734
3639;3050;3116;3895;177
3640;3050;177;3066;3002
3641;242;5090;3164;3936
3642;3052;3089;3118;3165
3643;3058;3054;3057;963
3644;987;3060;3055;3059
3645;3088;3091;219;3051
3646;3091;3861;3056;219
3647;940;3054;3058;3100
3648;1008;3055;3060;3101
3649;3836;3061;232;4112
3650;3062;4045;3124;531
3651;3063;4044;3125;639
3652;3102;2991;839;5175
3653;3240;3065;838;3302
3654;4903;4856;2850;3104
3655;679;3190;3105;2849
3656;3069;724;3234;706
3657;5061;3070;688;3963
3658;5064;3071;494;3962
3659;5268;3235;476;3072
3660;3074;378;5182;3035
3661;413;5152;3245;3373
3662;3077;5212;4005;5153
3663;452;3171;4953;3078
3664;3460;3473;5283;768
3665;3026;3042;3079;3473
3666;3815;3080;730;4925
3667;895;5246;5177;3083
3668;3111;3027;5177;5178
3669;5050;5094;5095;5051
3670;3084;3172;3123;5098
3671;3114;626;4666;2968
3672;612;3112;3085;3178
3673;3115;556;4663;2969
3674;570;3113;3086;3179
3675;3435;176;3464;3501
3676;220;4987;3398;3432
3677;3118;3089;922;5105
3678;3090;770;5080;5160
3679;3180;3206;3120;5317
3680;3181;241;3092;3206
3681;3093;5249;3817;4061
3682;4060;3094;3816;420
3683;5127;5067;2713;3667
3684;3096;2712;5114;803
3685;3148;3097;5246;895
3686;3098;947;3593;3562
3687;3487;5239;5150;3562
3688;200;3248;3459;3099
3689;3101;3205;3161;1008
3690;884;3156;3103;3159
3691;3189;5027;4999;3104
3692;3190;5017;4989;3105
3693;3069;3107;3894;724
3694;5268;3108;3893;458
3695;493;3147;3109;3151
3696;3155;3111;5178;872
3697;611;3081;3112;3162
3698;3274;3895;176;3247
3699;3477;3512;242;5129
3700;3133;3118;5105;5106
3701;3118;3133;921;3165
3702;792;3090;5160;5245
3703;5317;3120;3196;3223
3704;3168;3121;782;5210
3705;805;3241;3168;5210
3706;5329;3169;3242;5377
3707;3126;5058;5119;3173
3708;5087;3126;3173;434
3709;729;3170;3127;3167
3710;3128;5053;3144;4961
3711;3143;5078;5144;3967
3712;3129;5144;5078;2890
3713;5143;3130;3145;793
3714;3139;3132;5070;3215
3715;5106;5105;3186;899
3716;3283;3228;3134;791
3717;4908;4903;3135;534
3718;3322;3917;3136;678
3719;4902;3136;4990;4912
3720;3137;688;5100;5070
3721;3138;494;5099;5071
3722;5124;5100;3146;3106
3723;3325;3139;3215;3249
3724;3140;3216;3374;3192
3725;3140;510;3131;5071
3726;3141;5227;5301;3918
3727;3141;673;5144;3129
3728;4343;3142;539;5233
3729;794;2640;3145;4965
3730;5100;5124;3215;5070
3731;3070;3146;5100;688
3732;494;3071;3147;5099
3733;3148;895;5123;5122
3734;816;4977;3149;3195
3735;3197;3150;706;3234
3736;689;3320;3276;3249
3737;3321;3277;493;3151
3738;3830;3153;3199;743
3739;3829;3154;3200;440
3740;3111;3155;5235;871
3741;3586;3155;872;3619
3742;4205;5215;4104;4326
3743;3201;3058;963;3220
3744;3157;964;3315;941
3745;3219;3158;3202;919
3746;3159;3239;3978;884
3747;3160;986;3317;1007
3748;1031;3014;3161;3221
3749;3165;921;3187;943
3750;3361;791;3401;3428
3751;3166;240;5118;239
3752;3196;3166;3232;3263
3753;5384;3168;3241;5364
3754;375;3926;5377;3242
3755;748;3127;3170;3211
3756;5119;3246;5197;3173
3757;3174;3274;3247;3213
3758;3185;4025;612;3178
3759;793;2786;3177;5143
3760;613;3185;3178;3183
3761;569;3184;3179;3182
3762;263;3254;3181;3206
3763;3888;3182;555;4192
3764;3887;3183;627;4193
3765;4095;3975;582;4283
3766;3227;5106;899;3288
3767;3280;3418;3187;3250
3768;5267;5224;3134;3188
3769;525;3916;4999;5027
3770;3269;3230;3192;5141
3771;3924;873;3619;872
3772;5098;3123;5122;5123
3773;3392;3233;707;5368
3774;3236;475;3393;5374
3775;743;3199;3258;5315
3776;3220;963;3261;3828
3777;964;3157;3201;3827
3778;3202;941;3222;919
3779;3354;5451;860;3306
3780;3827;3225;3266;3339
3781;986;3160;3204;3828
3782;5449;3925;783;5382
3783;3121;3168;5384;3208
3784;5377;3926;5399;3209
3785;3209;3122;5329;5377
3786;3218;5179;3021;2998
3787;5179;3169;3210;3021
3788;3245;3212;3272;3297
3789;434;3173;5197;3212
3790;3275;199;3355;4929
3791;3324;3248;3275;4938
3792;5143;3214;3149;3130
3793;5223;3177;792;5245
3794;689;3249;3215;5124
3795;5099;3216;3140;5071
3796;3175;2722;584;3163
3797;3176;2723;585;3162
3798;3286;5216;377;3335
3799;919;5185;3282;3219
3800;918;3158;3219;3194
3801;5317;3264;3349;3180
3802;3318;3979;3224;3265
3803;1030;3205;3224;3979
3804;3225;3204;987;3266
3805;3267;922;3089;4979
3806;3332;3292;5151;3226
3807;3328;898;3343;3279
3808;815;3287;3281;3252
3809;3229;3268;3322;678
3810;3230;3269;3323;525
3811;3230;525;5027;2818
3812;3302;838;3231;3340
3813;3263;3232;262;5206
3814;458;3300;3235;5268
3815;5373;3321;3236;5374
3816;3151;3198;3236;3321
3817;3237;3311;5243;3258
3818;3238;3310;3257;3200
3819;883;3978;3239;5447
3820;5220;3308;805;3217
3821;3309;5309;3286;3363
3822;3243;5429;3296;5283
3823;728;3388;3244;3270
3824;5152;413;5212;3077
3825;5119;5058;453;3273
3826;454;3390;3246;5137
3827;3247;176;4689;4699
3828;3213;3247;4699;199
3829;222;3459;3248;3324
3830;3325;658;3191;3139
3831;3326;509;3374;3277
3832;3896;5351;5335;3278
3833;3328;3279;921;3133
3834;3282;5185;3284;3251
3835;837;3302;3340;5247
3836;3348;3298;286;3412
3837;3330;5187;264;3400
3838;5187;3936;3254;264
3839;3823;3255;3308;827
3840;3255;3823;4075;4022
3841;3309;3824;3256;5309
3842;3256;3824;4076;4021
3843;3257;441;4154;3904
3844;3313;3259;3356;198
3845;3259;199;4699;4689
3846;5103;3588;3629;238
3847;5103;5169;5170;3588
3848;3341;986;3828;3261
3849;3223;3196;3263;5307
3850;5206;3338;5307;3263
3851;286;3298;3349;3264
3852;3318;1006;3458;1029
3853;964;3827;3339;3379
3854;677;3322;3268;3294
3855;3269;5141;3295;5230
3856;3270;5081;3307;728
3857;3271;5284;5413;3301
3858;5429;767;3636;5430
3859;3303;3272;435;3351
3860;3297;3272;3303;414
3861;3384;4929;221;4947
3862;3320;689;3150;3233
3863;3327;3910;4007;874
3864;3334;3279;3343;897
3865;3418;3280;942;3381
3866;3281;5316;5247;3340
3867;814;3228;3283;3417
3868;3284;5313;896;3251
3869;5184;3284;5185;3386
3870;3362;827;3308;5220
3871;376;5216;3286;5309
3872;5292;3227;3288;3892
3873;3288;899;5218;3329
3874;3306;3289;837;5247
3875;860;3203;3289;3306
3876;5395;3305;475;3290
3877;3291;725;3304;5358
3878;5217;900;3333;5218
3879;3425;836;3515;3396
3880;3281;3287;3293;5316
3881;5230;5320;4023;524
3882;3372;3296;5429;5430
3883;768;5283;3296;3372
3884;5270;3297;414;5346
3885;3245;3297;5270;3373
3886;725;5443;3481;3452
3887;5422;3291;3299;3581
3888;3482;457;5394;3518
3889;5395;3300;5394;457
3890;767;3271;3301;3957
3891;5465;5431;3304;3421
3892;3391;5432;5431;5465
3893;5470;5479;3305;5395
3894;3712;3728;3696;710
3895;3647;3672;3889;3712
3896;3309;354;5420;3824
3897;5092;3866;3310;3238
3898;441;3257;3310;3949
3899;5243;3311;742;3903
3900;3697;3713;3729;471
3901;3873;3646;454;5137
3902;199;3259;3313;3355
3903;3314;3383;3341;3261
3904;3376;3315;964;3379
3905;3386;3316;920;5184
3906;986;3341;3380;3317
3907;988;3319;3059;4798
3908;690;3320;3233;3392
3909;3277;3321;5373;492
3910;3322;677;3368;3917
3911;4993;3384;4947;3410
3912;5366;3357;5288;3325
3913;874;3896;3278;5293
3914;898;3328;3227;5292
3915;5218;3333;5299;3329
3916;3359;5347;5423;3491
3917;3936;5187;5129;242
3918;3443;3332;3371;5298
3919;5313;3344;5293;3278
3920;3455;3336;5265;3416
3921;3337;285;3370;3367
3922;3402;3367;307;3527
3923;5306;3370;285;3338
3924;3379;3339;4850;965
3925;3339;3266;3319;4850
3926;3340;3231;3252;3281
3927;3342;4993;3410;5086
3928;3342;4994;3385;222
3929;3892;4066;898;5292
3930;920;3334;3344;5184
3931;836;3293;3345;4024
3932;4020;5289;659;5337
3933;3294;658;3346;3378
3934;4019;5345;5278;5279
3935;509;3347;3295;5141
3936;3400;264;3253;3427
3937;766;3387;747;3510
3938;435;3390;5297;3351
3939;436;3513;3389;5362
3940;5368;3422;5434;3392
3941;5359;3352;5368;707
3942;3305;3353;3393;475
3943;5451;3354;5467;3395
3944;221;4929;3355;4913
3945;175;3492;3356;3397
3946;5374;3403;492;5373
3947;508;3326;3358;3847
3948;3329;5347;3359;3288
3949;3495;3467;243;5130
3950;3331;3361;790;3411
3951;3401;791;5286;5287
3952;5198;5170;3463;3406
3953;5306;5248;5341;3466
3954;5271;3408;5182;3614
3955;3414;5264;5183;803
3956;5183;3407;3366;3036
3957;3844;3369;3323;524
3958;3371;3405;3436;5298
3959;5363;3444;790;3475
3960;965;2997;3381;5002
3961;3377;5397;3587;3633
3962;3587;835;5438;3633
3963;4115;3378;676;4304
3964;5278;3295;3347;5279
3965;3379;965;5002;3376
3966;1006;3375;3382;3419
3967;4947;221;3413;3410
3968;919;3222;3386;5185
3969;3445;3412;286;3337
3970;767;3957;5471;3636
3971;3301;3387;766;3957
3972;5413;3244;3388;5340
3973;728;5208;3440;3388
3974;415;3982;3389;3513
3975;3390;454;3441;5297
3976;726;5439;3532;3391
3977;457;5469;5470;5395
3978;3395;5445;5447;5451
3979;3464;176;3895;3116
